title mz rt ions peptides
60752 qExactive01819.2571.2571.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2571%22 430.888397216797 11.844588 1 14
60753 qExactive01819.2571.2571.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2571%22 430.888397216797 11.844588 2 1
60760 qExactive01819.843.843.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D843%22 462.836242675781 3.9021315 0 2
60836 qExactive01819.328.328.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D328%22 425.943450927734 1.5792047 0 244
60837 qExactive01819.328.328.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D328%22 425.943450927734 1.5792047 1 21
60838 qExactive01819.328.328.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D328%22 425.943450927734 1.5792047 2 1
60918 qExactive01819.1663.1663.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1663%22 462.836029052734 7.2048282 0 2
60943 qExactive01819.1410.1410.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1410%22 444.949920654297 6.2019726 0 247
60944 qExactive01819.1410.1410.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1410%22 444.949920654297 6.2019726 1 49
60945 qExactive01819.1410.1410.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1410%22 444.949920654297 6.2019726 2 7
61009 qExactive01819.1068.1068.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1068%22 430.888031005859 4.8259768 0 930
61010 qExactive01819.1068.1068.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1068%22 430.888031005859 4.8259768 1 11
61085 qExactive01819.1336.1336.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1336%22 430.888031005859 5.9079425 0 930
61086 qExactive01819.1336.1336.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1336%22 430.888031005859 5.9079425 1 11
61142 qExactive01819.898.898.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D898%22 311.94482421875 4.1315294 0 270
61143 qExactive01819.898.898.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D898%22 311.94482421875 4.1315294 1 1
61215 qExactive01819.2078.2078.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2078%22 743.1943359375 9.3426221 0 30
61216 qExactive01819.2078.2078.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2078%22 743.1943359375 9.3426221 1 1
61267 qExactive01819.1211.1211.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1211%22 371.911743164063 5.4074943 0 236
61268 qExactive01819.1211.1211.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1211%22 371.911743164063 5.4074943 1 34
61269 qExactive01819.1211.1211.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1211%22 371.911743164063 5.4074943 2 7
61270 qExactive01819.1211.1211.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1211%22 371.911743164063 5.4074943 3 1
61351 qExactive01819.1137.1137.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1137%22 372.895599365234 5.1096897 0 517
61359 qExactive01819.2241.2241.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2241%22 432.885437011719 10.197117 0 602
61360 qExactive01819.2241.2241.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2241%22 432.885437011719 10.197117 1 67
61682 qExactive01819.907.907.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D907%22 366.988433837891 4.1721052 0 23
61683 qExactive01819.907.907.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D907%22 366.988433837891 4.1721052 1 5
61684 qExactive01819.685.685.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D685%22 425.943420410156 3.232457 0 280
61685 qExactive01819.685.685.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D685%22 425.943420410156 3.232457 1 2
61712 qExactive01819.1610.1610.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1610%22 386.854339599609 6.9862044 0 354
61713 qExactive01819.1610.1610.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1610%22 386.854339599609 6.9862044 1 71
61714 qExactive01819.1610.1610.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1610%22 386.854339599609 6.9862044 2 5
61731 qExactive01819.1268.1268.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1268%22 311.944763183594 5.6373565 0 268
62158 qExactive01819.2909.2909.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2909%22 432.88525390625 13.707072 0 648
62181 qExactive01819.1080.1080.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1080%22 374.892272949219 4.8777683 0 335
62182 qExactive01819.1080.1080.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1080%22 374.892272949219 4.8777683 1 1
62183 qExactive01819.2951.2951.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2951%22 432.885406494141 13.913328 0 669
62203 qExactive01819.1467.1467.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1467%22 356.893035888672 6.422819 0 157
62204 qExactive01819.1467.1467.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1467%22 356.893035888672 6.422819 1 42
62205 qExactive01819.1467.1467.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1467%22 356.893035888672 6.422819 2 4
62206 qExactive01819.1467.1467.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1467%22 356.893035888672 6.422819 3 1
62259 qExactive01819.1015.1015.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1015%22 432.874450683594 4.6110109 0 515
62353 qExactive01819.1537.1537.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1537%22 358.888702392578 6.698955 0 293
62354 qExactive01819.1537.1537.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1537%22 358.888702392578 6.698955 1 16
62355 qExactive01819.1537.1537.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1537%22 358.888702392578 6.698955 2 1
62555 qExactive01819.1281.1281.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1281%22 434.870697021484 5.6907581 0 346
62637 qExactive01819.2640.2640.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2640%22 428.891357421875 12.187819 0 772
62638 qExactive01819.2640.2640.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2640%22 428.891357421875 12.187819 1 10
62695 qExactive01819.415.415.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D415%22 354.885437011719 1.9885296 0 244
62696 qExactive01819.415.415.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D415%22 354.885437011719 1.9885296 1 3
63002 qExactive01819.1811.1811.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1811%22 432.885131835938 7.9818542 0 659
63077 qExactive01819.650.650.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D650%22 434.870269775391 3.0797216 0 331
63244 qExactive01819.1154.1154.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1154%22 425.943481445313 5.1774981 0 264
63245 qExactive01819.1154.1154.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1154%22 425.943481445313 5.1774981 1 2
63558 qExactive01819.2779.2779.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2779%22 432.88525390625 13.036118 0 648
63559 qExactive01819.177.177.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D177%22 430.887908935547 0.86916305 0 907
63560 qExactive01819.177.177.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D177%22 430.887908935547 0.86916305 1 11
63696 qExactive01819.1480.1480.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1480%22 358.888824462891 6.4748752 0 293
63697 qExactive01819.1480.1480.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1480%22 358.888824462891 6.4748752 1 22
63698 qExactive01819.1480.1480.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1480%22 358.888824462891 6.4748752 2 2
63812 qExactive01819.1260.1260.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1260%22 462.836242675781 5.6060755 0 2
63859 qExactive01819.595.595.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D595%22 354.88525390625 2.8219325 0 333
63860 qExactive01819.595.595.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D595%22 354.88525390625 2.8219325 1 1
63873 qExactive01819.804.804.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D804%22 432.885650634766 3.7404259 0 650
64168 qExactive01819.63.63.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D63%22 354.885070800781 0.30137605 0 387
64169 qExactive01819.63.63.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D63%22 354.885070800781 0.30137605 1 5
64523 qExactive01819.403.403.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D403%22 372.8955078125 1.93668 0 513
64524 qExactive01819.403.403.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D403%22 372.8955078125 1.93668 1 2
64535 qExactive01819.194.194.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D194%22 444.825897216797 0.94398392 1 1
64733 qExactive01819.3050.3050.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3050%22 430.888214111328 14.412266 0 921
64734 qExactive01819.3050.3050.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3050%22 430.888214111328 14.412266 1 15
64735 qExactive01819.3050.3050.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3050%22 430.888214111328 14.412266 2 1
64766 qExactive01819.1002.1002.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1002%22 353.901245117188 4.55437 0 127
64767 qExactive01819.1002.1002.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1002%22 353.901245117188 4.55437 1 12
64816 qExactive01819.931.931.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D931%22 428.891418457031 4.270116 0 772
64817 qExactive01819.931.931.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D931%22 428.891418457031 4.270116 1 11
64824 qExactive01819.3045.3045.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3045%22 432.885223388672 14.39043 0 666
64985 qExactive01819.976.976.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D976%22 373.894470214844 4.4502887 0 363
65081 qExactive01819.2844.2844.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2844%22 428.891448974609 13.376599 0 772
65082 qExactive01819.2844.2844.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2844%22 428.891448974609 13.376599 1 11
65113 qExactive01819.1549.1549.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1549%22 386.854461669922 6.7452677 0 379
65114 qExactive01819.1549.1549.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1549%22 386.854461669922 6.7452677 1 51
65115 qExactive01819.1549.1549.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1549%22 386.854461669922 6.7452677 2 2
65205 qExactive01819.1357.1357.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1357%22 444.949890136719 5.9896816 0 242
65206 qExactive01819.1357.1357.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1357%22 444.949890136719 5.9896816 1 49
65207 qExactive01819.1357.1357.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1357%22 444.949890136719 5.9896816 2 7
65474 qExactive01819.548.548.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D548%22 425.943450927734 2.6032585 0 248
65475 qExactive01819.548.548.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D548%22 425.943450927734 2.6032585 1 17
65476 qExactive01819.548.548.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D548%22 425.943450927734 2.6032585 2 1
65492 qExactive01819.1264.1264.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1264%22 371.911590576172 5.6209035 0 235
65493 qExactive01819.1264.1264.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1264%22 371.911590576172 5.6209035 1 32
65494 qExactive01819.1264.1264.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1264%22 371.911590576172 5.6209035 2 3
65544 qExactive01819.2244.2244.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2244%22 434.882019042969 10.209999 0 643
65545 qExactive01819.2244.2244.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D2244%22 434.882019042969 10.209999 1 1
65585 qExactive01819.97.97.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D97%22 428.891296386719 0.4785071 0 777
65586 qExactive01819.97.97.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D97%22 428.891296386719 0.4785071 1 11
65644 qExactive01819.10.10.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10%22 428.891387939453 0.040126301 0 771
65645 qExactive01819.10.10.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10%22 428.891387939453 0.040126301 1 11
65664 qExactive01819.1072.1072.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1072%22 432.87451171875 4.8445065 0 530
65713 qExactive01819.492.492.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D492%22 372.895538330078 2.3538686 0 492
65714 qExactive01819.492.492.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D492%22 372.895538330078 2.3538686 1 24
65842 qExactive01819.1933.1933.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1933%22 338.971710205078 8.5980062 0 26
65843 qExactive01819.1933.1933.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1933%22 338.971710205078 8.5980062 1 6
65911 qExactive01819.508.508.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D508%22 444.826171875 2.4215004 0 2
65921 qExactive01819.1550.1550.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1550%22 313.940826416016 6.7499465 0 292
65922 qExactive01819.1550.1550.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1550%22 313.940826416016 6.7499465 1 14
65951 qExactive01819.1157.1157.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1157%22 371.911682128906 5.1895887 0 241
65952 qExactive01819.1157.1157.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1157%22 371.911682128906 5.1895887 1 33
65953 qExactive01819.1157.1157.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1157%22 371.911682128906 5.1895887 2 4
65999 qExactive01819.1402.1402.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1402%22 445.825317382813 6.1695709 0 2
66000 qExactive01819.1402.1402.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1402%22 445.825317382813 6.1695709 1 1
66019 qExactive01819.1349.1349.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1349%22 446.928833007813 5.9591111 0 468
66020 qExactive01819.1349.1349.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1349%22 446.928833007813 5.9591111 1 34
66021 qExactive01819.1349.1349.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1349%22 446.928833007813 5.9591111 2 4
66022 qExactive01819.1349.1349.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1349%22 446.928833007813 5.9591111 4 1
66126 qExactive01819.410.410.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D410%22 444.949890136719 1.9660941 0 223
66127 qExactive01819.410.410.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D410%22 444.949890136719 1.9660941 1 63
66128 qExactive01819.410.410.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D410%22 444.949890136719 1.9660941 2 12
66175 qExactive01819.1011.1011.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1011%22 432.885925292969 4.5943708 0 654
